UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,VEHICLE_ID,VEHICLE_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,VEHICLE_OCCUPANTS,DRIVER_LICENSE_STATUS,PRE_CRASH_NUM,POINT_OF_IMPACT,VEHICLE_DAMAGE,VEHICLE_DAMAGE_1,VEHICLE_DAMAGE_2,VEHICLE_DAMAGE_3,PUBLIC_PROPERTY_DAMAGE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2
19140512,4229184,10/24/2019,22:00,6d775330-14de-4bf0-b2c9-134fb997d5f0,Sedan,TOYT -CAR/SUV,,2014,1,Licensed,2,Right Front Quarter Panel,Right Front Quarter Panel,Right Rear Quarter Panel,,,N,Driver Inattention/Distraction,Unspecified
8402868,341508,5/27/2014,16:50,2,PASSENGER VEHICLE,,,,,,8,,,,,,,Backing Unsafely,
17147748,3454433,6/2/2016,14:50,351198,,UNKNOWN,,2005,1,,0,Center Front End,Other,Other,Other,Other,N,Following Too Closely,Unspecified
14778668,3254358,7/7/2015,22:09,1,SPORT UTILITY / STATION WAGON,,,,,,2,,,,,,,Unspecified,
12336462,201410,1/11/2013,15:00,2,PASSENGER VEHICLE,,,,,,7,,,,,,,Failure to Yield Right-of-Way,
17186271,3465888,6/21/2016,21:23,431381,4 dr sedan,TOYT -CAR/SUV,,1992,0,,8,Center Back End,Center Back End,Left Rear Bumper,Right Rear Bumper,Center Back End,N,Unspecified,Unspecified
19140517,4229099,10/24/2019,8:30,e21239b4-f82b-4ab3-9365-08dd1079ef14,Sedan,CHEV -CAR/SUV,,2020,,,4,Center Front End,Center Front End,,,,N,Driver Inattention/Distraction,Unspecified
13647521,260614,12/11/2012,13:00,2,PASSENGER VEHICLE,,,,,,1,,,,,,,Unspecified,
19138933,4228904,10/24/2019,14:56,8f96883d-46a5-4921-9baa-038a906650c3,Sedan,HOND -CAR/SUV,,2014,1,Licensed,8,Right Front Bumper,Right Front Bumper,No Damage,No Damage,No Damage,N,Following Too Closely,Driver Inattention/Distraction
14590772,3175158,2/24/2015,22:50,2,PASSENGER VEHICLE,,,,,,4,,,,,,,Unspecified,
19140224,4229374,10/24/2019,7:43,22acf2d7-f520-432a-b8a8-efe6d4329923,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2011,1,Licensed,3,Left Side Doors,Left Front Quarter Panel,Left Front Bumper,,,N,Passing Too Closely,Unspecified
17221807,3471471,6/28/2016,7:00,460982,,,,,,,6,,,,,,Unspecified,,
19139527,4228684,10/24/2019,10:30,63a0e8dc-2701-4e54-899f-92ba84d6760a,Station Wagon/Sport Utility Vehicle,VOLV -CAR/SUV,,2019,0,Licensed,0,Center Front End,Center Front End,,,,N,Following Too Closely,Driver Inattention/Distraction
16965023,3420191,4/19/2016,12:45,160730,4 dr sedan,CHEV -CAR/SUV,CHEV SUB,2014,1,Licensed,0,Left Rear Bumper,Left Rear Bumper,,,,N,Unspecified,Unspecified
19139014,4228868,10/24/2019,16:00,bd9cb461-93f5-4251-b6c7-362ddc8e6585,,,,,,,0,,,,,,Unspecified,,
8707784,304397,3/17/2014,6:45,2,PICK-UP TRUCK,,,,,,5,,,,,,,Fatigued/Drowsy,
12137348,306349,3/12/2014,15:00,1,PASSENGER VEHICLE,,,,,,3,,,,,,,Unspecified,
19139594,4228857,10/24/2019,17:50,57d7a7d3-aeb1-4125-a395-451bd26f18ee,Flat Bed,HINO -TRUCK/BUS,,2018,0,,2,Left Rear Bumper,Left Rear Bumper,,,,N,Unspecified,Unspecified
14575619,3170189,2/15/2015,16:48,1,SPORT UTILITY / STATION WAGON,,,,,,4,,,,,,,Unspecified,
19140667,4229697,10/24/2019,10:30,0d65c302-029c-4933-af5d-248713edc733,,,,,,,4,,,,,,Unspecified,,
17259311,3497723,8/8/2016,8:10,623284,Sedan,VOLV -CAR/SUV,,1996,1,Licensed,6,Right Front Bumper,No Damage,,,,N,Unspecified,Unspecified
17378064,3558022,11/10/2016,1:00,1054902,Taxi,,,,,,9,Right Front Bumper,Left Front Bumper,Right Front Bumper,Right Front Bumper,Right Front Bumper,Unspecified,Driver Inattention/Distraction,Driver Inattention/Distraction
8886142,29609,7/9/2013,8:50,1,TAXI,,,,,,4,,,,,,,Unspecified,
12141246,2821027,11/8/2014,13:30,2,OTHER,,,,,,5,,,,,,,Lost Consciousness,
19138592,4228615,10/24/2019,8:30,f18e38ad-710b-4a41-bea8-ca29a6c35700,Pick-up Truck,DODG -CAR/SUV,,2011,1,Licensed,7,Right Front Quarter Panel,Right Front Quarter Panel,,,,N,Failure to Yield Right-of-Way,View Obstructed/Limited
14978665,3353319,12/15/2015,0:40,1,PASSENGER VEHICLE,,,,,,8,,,,,,,Traffic Control Disregarded,
17314153,3521433,9/16/2016,18:30,803517,Station Wagon/Sport Utility Vehicle,CADI -CAR/SUV,,2011,1,Licensed,6,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Bumper,,,N,Unspecified,Unspecified
14970695,3349321,12/8/2015,8:20,1,PASSENGER VEHICLE,,,,,,4,,,,,,,Unspecified,
19139435,4228915,10/24/2019,20:20,44301581-2696-412a-82d5-23cd263391b8,Sedan,FORD -CAR/SUV,,2016,1,Licensed,0,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,,,N,Unspecified,Unspecified
14946894,3337358,11/17/2015,13:40,2,PASSENGER VEHICLE,,,,,,7,,,,,,,Driver Inattention/Distraction,
14538888,3154923,1/17/2015,17:50,2,PASSENGER VEHICLE,,,,,,5,,,,,,,Unspecified,
19139465,4228896,10/24/2019,17:35,6591cfa0-0347-4121-ace1-a19cea1f676d,Station Wagon/Sport Utility Vehicle,DODG -CAR/SUV,,2016,1,Licensed,6,Center Front End,Left Front Bumper,Right Front Bumper,,,N,Driver Inattention/Distraction,Unspecified
17066276,3432814,4/27/2016,16:38,197480,,,,,,,5,,,,,,Unspecified,,
19139771,4229164,10/24/2019,0:00,ca339eaf-c357-4112-b8bd-08128ad9b107,Sedan,NISS -CAR/SUV,,2014,2,Licensed,6,Left Rear Bumper,Left Rear Bumper,No Damage,No Damage,No Damage,N,Driver Inattention/Distraction,Unspecified
19140047,4229092,10/24/2019,14:00,dad7ef9b-0910-4c2a-8863-06e3fbdc6a96,Sedan,LEXS -CAR/SUV,,2018,1,Licensed,3,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Bumper,,,N,Backing Unsafely,Unspecified
14509138,3142388,12/24/2014,13:12,1,SPORT UTILITY / STATION WAGON,,,,,,4,,,,,,,Unspecified,
17054727,3429203,4/27/2016,11:30,195915,Box Truck,FRHT-TRUCK/BUS,,1999,1,Licensed,2,Right Front Bumper,Right Front Bumper,,,,N,Driver Inattention/Distraction,Unspecified
14763768,3247105,6/26/2015,15:00,2,SPORT UTILITY / STATION WAGON,,,,,,9,,,,,,,Unspecified,
9540179,63469,1/16/2014,9:49,2,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
19139708,4228748,10/24/2019,8:00,6b5e0f4a-81a0-4f21-aef4-50df2d9b9e6a,Station Wagon/Sport Utility Vehicle,INTL -CAR/SUV,,2011,1,Licensed,8,Left Front Bumper,No Damage,,,,N,Unspecified,Unspecified
19140285,4229441,10/24/2019,18:45,89211297-477b-49f8-a09f-52b949b799a3,Sedan,TOYT -CAR/SUV,,2013,3,Licensed,4,Center Front End,Center Front End,,,,N,Driver Inattention/Distraction,Unspecified
12056267,332128,5/7/2014,8:10,2,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
19138660,4229054,10/24/2019,12:00,c513af84-3268-4e62-a705-0f8ca6f87dfd,Sedan,KIA -CAR/SUV,,2006,2,Licensed,4,Center Back End,Left Rear Bumper,Right Rear Bumper,Center Back End,,N,Unspecified,Unspecified
16985332,3425991,4/23/2016,18:30,182059,4 dr sedan,TOYT -CAR/SUV,TOYT RAV,2005,0,Licensed,6,Left Rear Bumper,Left Rear Bumper,,,,N,Unspecified,Unspecified
9969512,82519,3/9/2013,14:30,2,PASSENGER VEHICLE,,,,,,5,,,,,,,Unspecified,
8791570,323593,4/22/2014,10:43,1,LIVERY VEHICLE,,,,,,4,,,,,,,Unspecified,
19138786,4228670,10/24/2019,7:15,dcc56dc9-cad3-4d17-a7ec-4437e356bda3,Bus,THMS-TRUCK/BUS,,2014,1,Licensed,3,Center Back End,Center Back End,,,,N,Driver Inattention/Distraction,Reaction to Uninvolved Vehicle
19139861,4229121,10/24/2019,10:50,5b58bb2d-7ef6-4417-961c-6edc1d1623e1,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2017,0,,0,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,Center Back End,Left Front Quarter Panel,N,Unspecified,Unspecified
14869890,3298706,9/17/2015,18:30,2,PASSENGER VEHICLE,,,,,,3,,,,,,,Failure to Yield Right-of-Way,
19140218,4229368,10/24/2019,5:11,73b58279-3da5-4574-ab97-269de95256c4,Sedan,LINC -CAR/SUV,,2007,1,Licensed,5,Center Front End,No Damage,No Damage,No Damage,No Damage,N,Driver Inattention/Distraction,Unspecified
14513757,3143580,12/27/2014,18:30,1,SPORT UTILITY / STATION WAGON,,,,,,8,,,,,,,Backing Unsafely,
14485559,3132318,12/6/2014,8:30,3,PASSENGER VEHICLE,,,,,,9,,,,,,,Unspecified,
14838390,3283028,8/23/2015,19:45,2,PASSENGER VEHICLE,,,,,,9,,,,,,,Unspecified,
15064731,3396749,2/27/2016,12:30,1,PASSENGER VEHICLE,,,,,,6,,,,,,,Backing Unsafely,
14646918,3199474,4/7/2015,21:45,1,PASSENGER VEHICLE,,,,,,3,,,,,,,Unspecified,
12138905,354287,6/18/2014,18:02,2,PASSENGER VEHICLE,,,,,,1,,,,,,,Physical Disability,
8993319,2840753,10/1/2012,10:55,1,TAXI,,,,,,1,,,,,,,Fatigued/Drowsy,
14680920,3213553,5/2/2015,21:25,1,SPORT UTILITY / STATION WAGON,,,,,,5,,,,,,,Unspecified,
11804432,171063,10/19/2012,14:05,1,PASSENGER VEHICLE,,,,,,4,,,,,,,Turning Improperly,
8394787,1837,2/8/2013,10:30,2,TAXI,,,,,,3,,,,,,,Unspecified,
14858265,3292896,9/8/2015,23:35,1,VAN,,,,,,2,,,,,,,Driver Inattention/Distraction,
15057279,3392992,2/21/2016,2:10,2,PASSENGER VEHICLE,,,,,,2,,,,,,,Failure to Yield Right-of-Way,
19140590,4229232,10/24/2019,23:30,5022dbc1-e38c-4248-80e9-d62ea16bd822,Bus,orion,,2007,1,Licensed,5,Left Front Bumper,Left Front Bumper,Left Front Quarter Panel,No Damage,No Damage,N,Unspecified,Unspecified
12141044,2984411,10/27/2014,16:40,2,LARGE COM VEH(6 OR MORE TIRES),,,,,,2,,,,,,,Unspecified,
19138573,4229076,10/24/2019,12:46,32746187-b5ce-4bf3-a66f-fa50e4dd1942,Pick-up Truck,TOYT -CAR/SUV,,2019,2,Licensed,3,Right Rear Bumper,Center Back End,Left Rear Bumper,,,N,Unspecified,Unspecified
19141048,4229624,10/24/2019,17:37,1a10359d-323d-4c66-88a9-94af80e12bda,Box Truck,HINO -TRUCK/BUS,,2006,2,Licensed,7,Left Front Bumper,Center Front End,,,,N,Brakes Defective,Driver Inattention/Distraction
19138965,4228620,10/24/2019,8:30,48bbeb98-cad4-4ca1-b2df-55b70dc9bf9b,Sedan,TOYT -CAR/SUV,,2018,0,,9,Left Front Quarter Panel,Left Side Doors,,,,N,Unspecified,Unspecified
13250963,2825880,11/18/2014,6:15,1,VAN,,,,,,5,,,,,,,Unspecified,
13091319,237526,11/14/2013,18:40,2,PASSENGER VEHICLE,,,,,,4,,,,,,,Driver Inexperience,
19139803,4229205,10/24/2019,12:10,c226001e-d28f-4c78-b20d-77cc93f3a409,Garbage or Refuse,TRUCK,,2017,1,Licensed,7,Left Front Bumper,Left Front Bumper,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,N,Unspecified,Unspecified
19138983,4229042,10/24/2019,17:14,12d0f600-edbc-4889-bb4c-15c06fd12c6c,Station Wagon/Sport Utility Vehicle,AUDI -CAR/SUV,,2018,1,Licensed,2,Center Back End,Center Back End,Left Rear Bumper,,,N,Unspecified,Unspecified
14811135,3269641,8/2/2015,11:00,2,PASSENGER VEHICLE,,,,,,9,,,,,,,Unspecified,
19140663,4229699,10/24/2019,7:55,506577dd-b26f-401f-a827-9733028db22b,,,,,,,4,,,,,,Unspecified,,
16955736,3415952,3/29/2016,8:30,106837,4 dr sedan,NISS -CAR/SUV,,2015,0,,4,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Side Doors,Left Front Quarter Panel,,Unspecified,Unspecified,Unspecified
19140025,4229222,10/24/2019,17:57,66a69614-744a-4308-8b73-9da5fe46eec6,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2015,1,Licensed,2,Left Rear Quarter Panel,Left Rear Quarter Panel,No Damage,No Damage,No Damage,N,Driver Inattention/Distraction,Unspecified
19140021,4229317,10/24/2019,22:32,bc5f8aca-8fbe-43a6-8b3f-f8422ed18f36,,,,,,,1,,,,,,Unspecified,Passing or Lane Usage Improper,
9670993,69255,7/4/2013,8:35,1,TAXI,,,,,,2,,,,,,,Unspecified,
12053853,186722,9/11/2013,16:25,1,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
19140991,4221423,10/10/2019,21:04,e9603dbb-24d0-41a3-a22b-c3e5c14642d6,Sedan,TOYT -CAR/SUV,,2015,3,Licensed,9,Left Front Bumper,Center Front End,Right Rear Bumper,Right Front Bumper,Right Rear Quarter Panel,N,Driver Inattention/Distraction,Unspecified
9350131,53010,11/5/2012,10:00,2,LARGE COM VEH(6 OR MORE TIRES),,,,,,1,,,,,,,Unspecified,
19139094,4229017,10/24/2019,12:30,1a628e86-1782-463a-9ac2-25d458d200f1,Bus,CHEV-TRUCK/BUS,,2019,1,Licensed,1,Right Rear Quarter Panel,No Damage,No Damage,No Damage,No Damage,N,Passing Too Closely,Passing Too Closely
17406534,3514940,9/6/2016,17:29,755226,Station Wagon/Sport Utility Vehicle,PONT -CAR/SUV,,2001,2,Licensed,8,Center Front End,Center Front End,Center Front End,Center Front End,Center Front End,N,Unsafe Speed,Unspecified
13422944,252420,9/23/2013,16:25,2,BICYCLE,,,,,,6,,,,,,,Unspecified,
10607636,111854,7/10/2013,1:50,1,PASSENGER VEHICLE,,,,,,6,,,,,,,Unspecified,
10789106,2826870,11/20/2014,18:45,3,SPORT UTILITY / STATION WAGON,,,,,,3,,,,,,,Unspecified,
14096727,351625,6/13/2014,16:00,1,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
10609678,112791,11/26/2013,14:43,2,PASSENGER VEHICLE,,,,,,9,,,,,,,Prescription Medication,
19139350,4228687,10/24/2019,11:00,a4248672-101e-4068-970c-e6c4a1b8f3a8,Sedan,BMW -CAR/SUV,,2005,0,,1,Left Front Bumper,Left Front Bumper,,,,N,Unspecified,Unspecified
17168275,3455356,6/2/2016,17:04,358814,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2014,1,Licensed,8,Left Rear Quarter Panel,Left Rear Quarter Panel,,,,N,Unsafe Lane Changing,Passing Too Closely
14733069,3235005,6/5/2015,21:10,5,SPORT UTILITY / STATION WAGON,,,,,,5,,,,,,,Unspecified,
19140325,4229324,10/24/2019,21:12,d207f165-8bbf-42e1-88c5-c1c3de90d3fd,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2017,1,Licensed,5,Center Back End,Center Back End,,,,N,Unspecified,Unspecified
14994458,3361288,12/27/2015,10:00,2,SMALL COM VEH(4 TIRES),,,,,,6,,,,,,,Unspecified,
14528603,3150529,1/10/2015,18:40,2,PASSENGER VEHICLE,,,,,,2,,,,,,,Failure to Yield Right-of-Way,
12460635,2998210,12/2/2013,6:50,1,SPORT UTILITY / STATION WAGON,,,,,,5,,,,,,,Unspecified,
14487232,3132998,12/8/2014,11:27,2,UNKNOWN,,,,,,5,,,,,,,Unspecified,
17161508,3466776,6/17/2016,17:35,438873,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2016,1,Licensed,2,Center Front End,Center Front End,,,,N,Traffic Control Disregarded,Driver Inattention/Distraction
11810334,358137,6/26/2014,13:45,2,PASSENGER VEHICLE,,,,,,0,,,,,,,Unspecified,
13415338,3056128,2/25/2013,9:20,2,VAN,,,,,,8,,,,,,,Unspecified,
8394518,1699,1/22/2013,15:20,1,PASSENGER VEHICLE,,,,,,4,,,,,,,Unspecified,
12859799,1036418,10/9/2014,14:15,1,PASSENGER VEHICLE,,,,,,5,,,,,,,Unspecified,
14395202,3121989,12/12/2012,7:45,1,LARGE COM VEH(6 OR MORE TIRES),,,,,,9,,,,,,,Unspecified,
10463424,103146,9/5/2012,5:00,1,PASSENGER VEHICLE,,,,,,1,,,,,,,Unspecified,
19138512,4228698,10/24/2019,12:00,d77e5165-d791-4058-bd9f-e9c83bc72fb2,Station Wagon/Sport Utility Vehicle,freightliner,,2016,2,Licensed,0,No Damage,No Damage,No Damage,,,N,Unspecified,Unspecified
11809788,331009,5/6/2014,18:00,2,SPORT UTILITY / STATION WAGON,,,,,,5,,,,,,,Fatigued/Drowsy,
14095123,307480,3/16/2014,10:10,4,PASSENGER VEHICLE,,,,,,4,,,,,,,Unspecified,
17235499,3553001,11/3/2016,9:15,1019692,,,,,,,9,,,,,,Unspecified,,
19140312,4229308,10/24/2019,14:10,173c996a-1ad4-4185-80f4-454398795618,Sedan,BMW -CAR/SUV,,2015,3,Licensed,0,Center Front End,Center Front End,,,,N,Reaction to Uninvolved Vehicle,Unspecified
10063363,1034588,10/6/2014,20:55,1,SPORT UTILITY / STATION WAGON,,,,,,7,,,,,,,Other Vehicular,
19139543,4228935,10/24/2019,22:40,10ff59f6-4067-4965-adaf-6bd900e3fbb6,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2000,0,Licensed,0,Left Front Bumper,Left Front Bumper,,,,N,Unspecified,Unspecified
19139526,4228729,10/24/2019,9:00,474dd522-05e2-4392-9742-fd3c62592724,Station Wagon/Sport Utility Vehicle,STAO -CAR/SUV,,2012,4,Licensed,4,Left Front Bumper,Left Front Quarter Panel,,,,N,Unspecified,Unspecified
19140970,4229649,10/24/2019,8:00,715ac1de-733c-4acc-8da6-d77ec06859c0,Station Wagon/Sport Utility Vehicle,ISU -CAR/SUV,,2019,1,Licensed,4,Center Front End,Center Front End,No Damage,No Damage,No Damage,N,Brakes Defective,Pavement Slippery
12553218,2812695,10/22/2014,21:10,1,PASSENGER VEHICLE,,,,,,2,,,,,,,Backing Unsafely,
13230171,240301,11/25/2012,11:25,2,PASSENGER VEHICLE,,,,,,4,,,,,,,Unspecified,
9122717,41433,5/26/2013,6:18,2,TAXI,,,,,,0,,,,,,,Unspecified,
19139416,4228693,10/24/2019,11:15,5ae4e206-92a4-4caa-a7ca-86a943322678,Sedan,TOYT -CAR/SUV,,1998,1,Licensed,8,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,,,N,Driver Inattention/Distraction,Unspecified
15030711,3379559,1/22/2016,22:20,1,PASSENGER VEHICLE,,,,,,6,,,,,,,Unspecified,
11567643,2965636,2/19/2014,22:00,1,PASSENGER VEHICLE,,,,,,0,,,,,,,Unspecified,
19139233,4228741,10/24/2019,13:20,93451f46-4b05-4ef0-94a4-6de122e80a63,Sedan,BMW -CAR/SUV,,2014,0,Licensed,5,Left Front Bumper,Left Front Bumper,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Quarter Panel,N,Unspecified,Unspecified
15015288,3371772,1/16/2016,1:30,1,PASSENGER VEHICLE,,,,,,1,,,,,,,Brakes Defective,
10223470,92786,12/21/2012,4:15,1,PASSENGER VEHICLE,,,,,,0,,,,,,,Pavement Slippery,
9540844,342744,5/29/2014,10:00,1,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
17222863,3508374,8/26/2016,9:06,718835,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2008,1,Licensed,9,Right Rear Quarter Panel,Right Rear Quarter Panel,Right Rear Bumper,,,N,Unspecified,Unspecified
19139437,4228925,10/24/2019,21:00,5a152719-5795-45ae-b536-f5eaa520c767,Box Truck,HINO -TRUCK/BUS,,2019,1,Licensed,0,Right Front Bumper,Right Front Bumper,,,,N,Unspecified,Unspecified
17216970,3477555,7/11/2016,11:30,504505,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2014,2,Licensed,8,Right Rear Quarter Panel,Right Rear Bumper,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
14088527,281713,3/30/2013,13:00,1,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
19140137,4229124,10/24/2019,0:00,5ddcdf61-8d4f-4e33-9963-c06d2ec0b5e9,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2019,1,Licensed,4,Left Front Quarter Panel,Left Front Quarter Panel,Left Side Doors,Left Rear Quarter Panel,No Damage,N,Unspecified,Unspecified
19139583,4228862,10/24/2019,13:45,1a949684-fa96-4e19-ae6e-8dce922efa0b,Station Wagon/Sport Utility Vehicle,CHRY -CAR/SUV,,2014,2,Licensed,2,Left Rear Bumper,Left Rear Bumper,,,,N,Unspecified,Unspecified
14580176,3171979,2/19/2015,11:15,1,PASSENGER VEHICLE,,,,,,1,,,,,,,Unspecified,
19139488,4228934,10/24/2019,18:06,d73d5f51-84ef-4c69-94a7-dbd7eabd5053,Sedan,NISS -CAR/SUV,,2015,1,Licensed,0,Left Front Bumper,Left Front Bumper,Left Front Quarter Panel,No Damage,No Damage,N,Unspecified,Unspecified
14720422,3229682,5/28/2015,9:15,2,SPORT UTILITY / STATION WAGON,,,,,,7,,,,,,,Other Electronic Device,
19139600,4228877,10/24/2019,17:57,6efa52be-ef13-4998-b31a-3b6e95c1d7e7,Tractor Truck Diesel,FREIGHTLINER,,2011,1,Licensed,5,Left Rear Quarter Panel,Left Rear Quarter Panel,,,,N,Turning Improperly,Unspecified
17396527,3564976,11/21/2016,16:40,1102204,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2014,2,Licensed,5,Left Rear Bumper,Center Back End,Right Rear Bumper,Left Rear Quarter Panel,,N,Backing Unsafely,Unspecified
19139712,4228750,10/24/2019,12:22,1b0c3af2-b798-4f51-b922-fdc8493b9086,Sedan,BMW -CAR/SUV,,2004,1,Licensed,8,Center Front End,Center Front End,,,,Unspecified,Following Too Closely,Unspecified
19139349,4228687,10/24/2019,11:00,c0bdcce0-aa8e-48a3-8813-127c62be0b71,Van,FORD,,2011,1,Licensed,2,Right Front Bumper,Right Front Bumper,,,,N,Passing Too Closely,Unspecified
12129446,188326,10/7/2012,13:15,2,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
14481105,3130257,12/3/2014,10:00,2,SPORT UTILITY / STATION WAGON,,,,,,8,,,,,,,Driver Inattention/Distraction,
14551815,3160091,1/26/2015,17:15,2,PASSENGER VEHICLE,,,,,,9,,,,,,,Pavement Slippery,
14516453,3145429,12/30/2014,21:20,1,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
15030373,3379388,1/27/2016,22:30,2,PASSENGER VEHICLE,,,,,,3,,,,,,,Driver Inattention/Distraction,
9361335,321525,4/17/2014,12:17,2,SCOOTER,,,,,,4,,,,,,,Aggressive Driving/Road Rage,
19139601,4228906,10/24/2019,20:00,dba27520-3e79-492b-b211-d038bd42b1a5,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2005,1,Licensed,7,Center Front End,Center Front End,Right Front Bumper,Left Front Bumper,,N,Unspecified,Unspecified
12846828,225533,9/28/2013,15:50,1,PASSENGER VEHICLE,,,,,,6,,,,,,,Unspecified,
19139391,4229030,10/24/2019,23:59,b5a9a80f-1230-41b5-8af7-840b85f3eada,Bike,,,,1,Licensed,6,Center Back End,Center Back End,,,,N,Unspecified,Unspecified
13429498,315844,4/5/2014,17:35,1,PASSENGER VEHICLE,,,,,,5,,,,,,,Unspecified,
19139011,4228870,10/24/2019,12:50,04e113b3-39be-4596-aa5a-65e0f7125da6,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2015,1,Licensed,8,Right Front Bumper,Right Front Bumper,No Damage,No Damage,No Damage,N,Driver Inattention/Distraction,Backing Unsafely
19139538,4228853,10/24/2019,17:40,f798cdb9-06bd-4ab9-9147-598ae1e18084,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2018,1,Licensed,6,Right Rear Bumper,Center Back End,Left Rear Bumper,,,N,Unspecified,Unspecified
14563620,3146792,12/30/2014,19:45,1,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
8794794,2823376,11/14/2014,16:10,2,TAXI,,,,,,6,,,,,,,Unspecified,
19139573,4228852,10/24/2019,9:41,aa210a23-ef01-4e8e-9ca9-35144c7ed69c,Station Wagon/Sport Utility Vehicle,DODG -CAR/SUV,,2018,1,Licensed,0,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,Driver Inattention/Distraction,Unspecified
19138787,4228771,10/24/2019,9:00,c600851d-a3d1-42ce-9d5e-d6c2d9b5abd4,Bike,,,,1,Licensed,5,Center Front End,No Damage,No Damage,No Damage,No Damage,N,Driver Inattention/Distraction,Unspecified
17246005,3488868,7/26/2016,11:30,565749,4 dr sedan,ACUR -CAR/SUV,,2004,2,Licensed,1,Center Front End,Center Front End,,,,N,Failure to Yield Right-of-Way,Unspecified
19140873,4213899,9/27/2019,20:50,4a06569d-85eb-468b-81f2-6021ee973d26,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2014,1,Licensed,2,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Bumper,Center Front End,,N,Unspecified,Unspecified
14504110,3140269,12/19/2014,15:20,2,SPORT UTILITY / STATION WAGON,,,,,,3,,,,,,,,
14877199,3302354,9/22/2015,15:02,2,PASSENGER VEHICLE,,,,,,5,,,,,,,Unspecified,
14668915,3208430,4/23/2015,19:30,1,PASSENGER VEHICLE,,,,,,4,,,,,,,Unspecified,
19138788,4228671,10/24/2019,10:00,b56841ce-2d26-4829-acfc-a2f06a88e884,Pick-up Truck,FORD -CAR/SUV,,2008,1,Licensed,8,Center Back End,Center Back End,,,,N,Unspecified,Unspecified
19140132,4229120,10/24/2019,8:00,829070a4-c2a0-4d75-92e8-8bcb72f03370,Sedan,HOND -CAR/SUV,,2020,1,Licensed,1,Right Front Quarter Panel,Right Front Quarter Panel,Right Side Doors,Right Front Bumper,,N,Passing Too Closely,Unspecified
13249998,2809614,10/17/2014,8:20,1,BUS,,,,,,4,,,,,,,Unspecified,
14711541,3225979,5/23/2015,17:25,1,PASSENGER VEHICLE,,,,,,1,,,,,,,Unspecified,
17318966,3548692,10/26/2016,18:00,988833,Sedan,HOND -CAR/SUV,,2015,1,Licensed,8,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,Center Back End,,N,Unspecified,Unspecified
19139048,4228996,10/24/2019,17:30,3147f67c-cd22-4008-8dc6-a64eded19f7d,Station Wagon/Sport Utility Vehicle,SUBA -CAR/SUV,,2010,,,7,,,,,,N,,
14999336,3363762,12/31/2015,11:30,1,SMALL COM VEH(4 TIRES),,,,,,9,,,,,,,Other Vehicular,
19139898,4229180,10/24/2019,9:15,5bb44088-9402-4dbf-9db3-e6099265cab2,Sedan,HOND -CAR/SUV,,2019,2,Licensed,9,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,,,N,Driver Inattention/Distraction,Unspecified
12960191,230941,7/1/2013,17:20,1,PASSENGER VEHICLE,,,,,,1,,,,,,,Unspecified,
